product_id,product_name,category,brand,model_number,description,price_usd,stock_quantity,rating,voltage_v,power_kw,weight_kg,material,country_of_origin,warranty_months,source_document,ai_confidence_score,validation_status
PROD-00699,Electric Motor Model 1698,Electric Motor,Kirloskar,KIR-672-0698,Industrial electric motor designed for manufacturing applications.,6038.95,55,3.7,380,83.79,1116.58,Alloy Steel,Japan,24,catalog_24.pdf,0.78,Verified
PROD-00700,Air Compressor Model 1699,Air Compressor,Crompton,CRO-221-0699,Industrial air compressor designed for manufacturing applications.,5469.43,270,3.2,440,182.06,150.76,Cast Iron,Switzerland,12,catalog_25.pdf,0.92,Needs Review
PROD-00701,Control Panel Model 1700,Control Panel,WEG,WEG-376-0700,Industrial control panel designed for manufacturing applications.,21465.49,124,3.5,110,167.48,1483.52,Aluminum,Italy,6,catalog_01.pdf,0.95,Verified
PROD-00702,Gearbox Model 1701,Gearbox,ABB,ABB-657-0701,Industrial gearbox designed for manufacturing applications.,20555.56,204,3.2,440,18.42,1219.43,Stainless Steel,Switzerland,12,catalog_02.pdf,0.93,Verified
PROD-00703,Electric Motor Model 1702,Electric Motor,Crompton,CRO-552-0702,Industrial electric motor designed for manufacturing applications.,11154.19,409,3.2,230,186.96,359.65,Cast Iron,India,18,catalog_03.pdf,0.88,Needs Review
PROD-00704,Gearbox Model 1703,Gearbox,Kirloskar,KIR-489-0703,Industrial gearbox designed for manufacturing applications.,3527.01,252,3.4,480,13.73,145.37,Aluminum,Switzerland,18,catalog_04.pdf,0.85,Verified
PROD-00705,Electric Motor Model 1704,Electric Motor,Kirloskar,KIR-393-0704,Industrial electric motor designed for manufacturing applications.,9710.74,74,5.0,380,135.96,1506.97,Stainless Steel,China,12,catalog_05.pdf,0.91,Verified
PROD-00706,Electric Motor Model 1705,Electric Motor,Crompton,CRO-673-0705,Industrial electric motor designed for manufacturing applications.,15578.75,345,3.0,380,65.39,143.87,Carbon Steel,South Korea,12,catalog_06.pdf,0.81,Verified
PROD-00707,Electric Motor Model 1706,Electric Motor,Atlas Copco,ATL-697-0706,Industrial electric motor designed for manufacturing applications.,11496.48,61,4.3,415,147.13,166.25,Alloy Steel,South Korea,24,catalog_07.pdf,0.94,Verified
PROD-00708,Air Compressor Model 1707,Air Compressor,WEG,WEG-545-0707,Industrial air compressor designed for manufacturing applications.,19559.68,386,3.3,415,65.7,770.48,Aluminum,India,24,catalog_08.pdf,0.9,Verified
PROD-00709,Electric Motor Model 1708,Electric Motor,Atlas Copco,ATL-309-0708,Industrial electric motor designed for manufacturing applications.,24941.16,43,4.8,440,246.25,244.37,Stainless Steel,China,36,catalog_09.pdf,0.9,Needs Review
PROD-00710,Generator Model 1709,Generator,Honeywell,HON-689-0709,Industrial generator designed for manufacturing applications.,4980.52,476,3.2,440,77.78,1644.78,Cast Iron,South Korea,36,catalog_10.pdf,0.86,Needs Review
PROD-00711,Industrial Fan Model 1710,Industrial Fan,WEG,WEG-813-0710,Industrial industrial fan designed for manufacturing applications.,11626.36,293,4.9,110,60.87,847.57,Stainless Steel,Japan,18,catalog_11.pdf,0.96,Needs Review
PROD-00712,Gearbox Model 1711,Gearbox,Crompton,CRO-401-0711,Industrial gearbox designed for manufacturing applications.,10916.85,447,4.2,400,69.98,1025.33,Cast Iron,USA,36,catalog_12.pdf,0.77,Needs Review
PROD-00713,Industrial Pump Model 1712,Industrial Pump,Siemens,SIE-322-0712,Industrial industrial pump designed for manufacturing applications.,7786.19,22,3.0,230,224.17,1670.73,Alloy Steel,India,36,catalog_13.pdf,0.81,Verified
PROD-00714,Conveyor System Model 1713,Conveyor System,Crompton,CRO-833-0713,Industrial conveyor system designed for manufacturing applications.,5152.86,444,4.8,415,159.24,955.41,Alloy Steel,Japan,6,catalog_14.pdf,0.93,Verified
PROD-00715,Control Panel Model 1714,Control Panel,Atlas Copco,ATL-102-0714,Industrial control panel designed for manufacturing applications.,1875.88,224,4.0,230,182.81,637.76,Stainless Steel,Switzerland,12,catalog_15.pdf,0.84,Verified
PROD-00716,Welding Machine Model 1715,Welding Machine,ABB,ABB-617-0715,Industrial welding machine designed for manufacturing applications.,22206.2,317,3.5,110,229.54,1435.28,Stainless Steel,Germany,24,catalog_16.pdf,0.96,Needs Review
PROD-00717,Air Compressor Model 1716,Air Compressor,Crompton,CRO-192-0716,Industrial air compressor designed for manufacturing applications.,10641.26,248,4.5,415,228.01,798.24,Cast Iron,Switzerland,36,catalog_17.pdf,0.8,Needs Review
PROD-00718,Industrial Pump Model 1717,Industrial Pump,Crompton,CRO-619-0717,Industrial industrial pump designed for manufacturing applications.,12548.16,356,4.9,415,184.87,574.61,Cast Iron,Japan,24,catalog_18.pdf,0.81,Verified
PROD-00719,Hydraulic Valve Model 1718,Hydraulic Valve,ABB,ABB-527-0718,Industrial hydraulic valve designed for manufacturing applications.,22944.32,464,4.0,400,49.86,1302.37,Aluminum,Italy,36,catalog_19.pdf,0.96,Verified
PROD-00720,Generator Model 1719,Generator,Crompton,CRO-592-0719,Industrial generator designed for manufacturing applications.,19463.19,308,3.6,230,210.92,1443.29,Aluminum,Italy,36,catalog_20.pdf,0.83,Verified
PROD-00721,Welding Machine Model 1720,Welding Machine,Schneider Electric,SCH-334-0720,Industrial welding machine designed for manufacturing applications.,3479.91,302,4.6,480,51.34,1425.51,Aluminum,USA,18,catalog_21.pdf,0.85,Verified
PROD-00722,Conveyor System Model 1721,Conveyor System,Siemens,SIE-719-0721,Industrial conveyor system designed for manufacturing applications.,14244.14,287,4.4,230,185.85,1759.86,Stainless Steel,Switzerland,6,catalog_22.pdf,0.8,Needs Review
PROD-00723,Industrial Pump Model 1722,Industrial Pump,Bosch Rexroth,BOS-260-0722,Industrial industrial pump designed for manufacturing applications.,11195.74,78,4.8,230,171.56,1416.43,Aluminum,China,12,catalog_23.pdf,0.78,Verified
PROD-00724,Welding Machine Model 1723,Welding Machine,Siemens,SIE-820-0723,Industrial welding machine designed for manufacturing applications.,19980.97,114,4.4,400,189.84,1386.34,Stainless Steel,USA,12,catalog_24.pdf,0.89,Needs Review
PROD-00725,Industrial Pump Model 1724,Industrial Pump,Crompton,CRO-851-0724,Industrial industrial pump designed for manufacturing applications.,18174.76,184,3.5,415,133.41,1543.76,Alloy Steel,South Korea,18,catalog_25.pdf,0.73,Verified
PROD-00726,Generator Model 1725,Generator,Schneider Electric,SCH-430-0725,Industrial generator designed for manufacturing applications.,17337.54,430,4.9,110,159.86,2.33,Carbon Steel,China,18,catalog_01.pdf,0.95,Needs Review
PROD-00727,Conveyor System Model 1726,Conveyor System,WEG,WEG-432-0726,Industrial conveyor system designed for manufacturing applications.,8678.48,36,3.2,230,238.35,653.65,Alloy Steel,China,12,catalog_02.pdf,0.93,Needs Review
PROD-00728,Hydraulic Valve Model 1727,Hydraulic Valve,Crompton,CRO-149-0727,Industrial hydraulic valve designed for manufacturing applications.,20172.85,238,3.5,380,25.72,1328.21,Stainless Steel,China,12,catalog_03.pdf,0.76,Needs Review
PROD-00729,Electric Motor Model 1728,Electric Motor,Atlas Copco,ATL-622-0728,Industrial electric motor designed for manufacturing applications.,1546.68,286,4.0,480,77.56,1080.29,Stainless Steel,China,6,catalog_04.pdf,0.9,Verified
PROD-00730,Gearbox Model 1729,Gearbox,Schneider Electric,SCH-962-0729,Industrial gearbox designed for manufacturing applications.,4200.72,29,4.1,480,153.03,321.27,Carbon Steel,Italy,36,catalog_05.pdf,0.87,Verified
PROD-00731,Hydraulic Valve Model 1730,Hydraulic Valve,ABB,ABB-767-0730,Industrial hydraulic valve designed for manufacturing applications.,8556.68,335,3.0,400,241.03,548.11,Cast Iron,Switzerland,6,catalog_06.pdf,0.75,Verified
PROD-00732,Electric Motor Model 1731,Electric Motor,Schneider Electric,SCH-591-0731,Industrial electric motor designed for manufacturing applications.,2150.98,283,4.6,220,24.35,607.55,Cast Iron,South Korea,12,catalog_07.pdf,0.78,Verified
PROD-00733,Air Compressor Model 1732,Air Compressor,ABB,ABB-681-0732,Industrial air compressor designed for manufacturing applications.,6066.11,230,3.7,110,6.13,1022.95,Cast Iron,Italy,36,catalog_08.pdf,0.82,Verified
PROD-00734,Industrial Fan Model 1733,Industrial Fan,Honeywell,HON-780-0733,Industrial industrial fan designed for manufacturing applications.,20796.24,61,3.8,380,14.41,1497.21,Aluminum,India,12,catalog_09.pdf,0.9,Needs Review
PROD-00735,Control Panel Model 1734,Control Panel,Bosch Rexroth,BOS-371-0734,Industrial control panel designed for manufacturing applications.,23719.23,184,4.6,230,13.58,1678.62,Cast Iron,South Korea,6,catalog_10.pdf,0.89,Verified
PROD-00736,Control Panel Model 1735,Control Panel,Rockwell Automation,ROC-679-0735,Industrial control panel designed for manufacturing applications.,7788.91,236,3.8,220,227.0,1350.67,Aluminum,Italy,6,catalog_11.pdf,0.85,Verified
PROD-00737,Gearbox Model 1736,Gearbox,Schneider Electric,SCH-966-0736,Industrial gearbox designed for manufacturing applications.,6796.77,386,3.1,110,180.45,1517.62,Aluminum,USA,6,catalog_12.pdf,0.92,Verified
PROD-00738,Conveyor System Model 1737,Conveyor System,Kirloskar,KIR-351-0737,Industrial conveyor system designed for manufacturing applications.,7177.34,347,3.4,400,169.44,847.23,Cast Iron,Italy,36,catalog_13.pdf,0.92,Needs Review
PROD-00739,Generator Model 1738,Generator,Atlas Copco,ATL-659-0738,Industrial generator designed for manufacturing applications.,7123.55,481,4.9,220,130.88,702.82,Cast Iron,South Korea,24,catalog_14.pdf,0.88,Needs Review
PROD-00740,Conveyor System Model 1739,Conveyor System,Crompton,CRO-795-0739,Industrial conveyor system designed for manufacturing applications.,1139.27,291,3.1,415,195.6,708.09,Carbon Steel,South Korea,24,catalog_15.pdf,0.93,Verified
PROD-00741,Generator Model 1740,Generator,Atlas Copco,ATL-931-0740,Industrial generator designed for manufacturing applications.,23191.18,68,3.7,440,39.33,1109.64,Carbon Steel,USA,12,catalog_16.pdf,0.8,Verified
PROD-00742,Conveyor System Model 1741,Conveyor System,Siemens,SIE-798-0741,Industrial conveyor system designed for manufacturing applications.,5539.03,459,4.0,220,98.29,225.38,Aluminum,Germany,36,catalog_17.pdf,0.96,Needs Review
PROD-00743,Industrial Fan Model 1742,Industrial Fan,Rockwell Automation,ROC-189-0742,Industrial industrial fan designed for manufacturing applications.,10645.1,236,4.0,440,122.76,1043.93,Carbon Steel,Switzerland,18,catalog_18.pdf,0.88,Needs Review
PROD-00744,Air Compressor Model 1743,Air Compressor,Siemens,SIE-545-0743,Industrial air compressor designed for manufacturing applications.,489.75,293,3.0,480,28.05,1197.91,Aluminum,South Korea,24,catalog_19.pdf,0.94,Verified
PROD-00745,Air Compressor Model 1744,Air Compressor,Honeywell,HON-431-0744,Industrial air compressor designed for manufacturing applications.,21484.39,217,4.0,380,105.17,791.16,Stainless Steel,Italy,36,catalog_20.pdf,0.86,Needs Review
PROD-00746,Electric Motor Model 1745,Electric Motor,Rockwell Automation,ROC-238-0745,Industrial electric motor designed for manufacturing applications.,18346.14,262,3.8,110,79.47,1715.79,Aluminum,USA,36,catalog_21.pdf,0.76,Needs Review
PROD-00747,Welding Machine Model 1746,Welding Machine,Rockwell Automation,ROC-456-0746,Industrial welding machine designed for manufacturing applications.,23682.21,22,4.9,380,9.38,1095.57,Aluminum,China,24,catalog_22.pdf,0.86,Verified
PROD-00748,Air Compressor Model 1747,Air Compressor,Siemens,SIE-700-0747,Industrial air compressor designed for manufacturing applications.,19594.98,179,3.3,380,34.62,397.56,Carbon Steel,Switzerland,36,catalog_23.pdf,0.81,Verified
PROD-00749,Air Compressor Model 1748,Air Compressor,ABB,ABB-373-0748,Industrial air compressor designed for manufacturing applications.,8014.24,421,3.7,230,191.13,863.63,Stainless Steel,South Korea,36,catalog_24.pdf,0.9,Verified
PROD-00750,Hydraulic Valve Model 1749,Hydraulic Valve,Siemens,SIE-118-0749,Industrial hydraulic valve designed for manufacturing applications.,6384.87,233,3.8,400,5.0,1216.38,Alloy Steel,Switzerland,24,catalog_25.pdf,0.84,Verified
PROD-00751,Hydraulic Valve Model 1750,Hydraulic Valve,Atlas Copco,ATL-410-0750,Industrial hydraulic valve designed for manufacturing applications.,17518.48,230,3.8,220,233.6,583.89,Alloy Steel,Switzerland,6,catalog_01.pdf,0.94,Verified
PROD-00752,Electric Motor Model 1751,Electric Motor,ABB,ABB-969-0751,Industrial electric motor designed for manufacturing applications.,9261.79,88,4.3,110,22.06,145.2,Alloy Steel,Japan,12,catalog_02.pdf,0.9,Verified
PROD-00753,Welding Machine Model 1752,Welding Machine,Atlas Copco,ATL-985-0752,Industrial welding machine designed for manufacturing applications.,14263.82,295,3.4,480,199.91,1051.02,Stainless Steel,Switzerland,18,catalog_03.pdf,0.9,Verified
PROD-00754,Gearbox Model 1753,Gearbox,Honeywell,HON-253-0753,Industrial gearbox designed for manufacturing applications.,404.87,439,3.4,415,224.7,1706.27,Cast Iron,China,12,catalog_04.pdf,0.76,Verified
PROD-00755,Hydraulic Valve Model 1754,Hydraulic Valve,Crompton,CRO-489-0754,Industrial hydraulic valve designed for manufacturing applications.,1781.67,374,4.5,400,235.31,874.16,Stainless Steel,India,6,catalog_05.pdf,0.99,Verified
PROD-00756,Gearbox Model 1755,Gearbox,WEG,WEG-359-0755,Industrial gearbox designed for manufacturing applications.,13500.36,250,4.0,400,216.94,1631.18,Carbon Steel,Switzerland,6,catalog_06.pdf,0.94,Verified
PROD-00757,Industrial Pump Model 1756,Industrial Pump,ABB,ABB-719-0756,Industrial industrial pump designed for manufacturing applications.,14260.27,406,3.8,110,72.24,1503.37,Aluminum,South Korea,36,catalog_07.pdf,0.93,Verified
PROD-00758,Hydraulic Valve Model 1757,Hydraulic Valve,Honeywell,HON-982-0757,Industrial hydraulic valve designed for manufacturing applications.,18848.46,114,3.3,400,83.61,267.05,Aluminum,USA,12,catalog_08.pdf,0.8,Verified
PROD-00759,Industrial Fan Model 1758,Industrial Fan,Kirloskar,KIR-896-0758,Industrial industrial fan designed for manufacturing applications.,3516.14,258,3.4,230,106.92,1275.29,Carbon Steel,China,6,catalog_09.pdf,0.86,Verified
PROD-00760,Welding Machine Model 1759,Welding Machine,Honeywell,HON-670-0759,Industrial welding machine designed for manufacturing applications.,12951.28,92,3.0,400,35.25,784.97,Carbon Steel,Italy,12,catalog_10.pdf,0.74,Verified
PROD-00761,Electric Motor Model 1760,Electric Motor,Siemens,SIE-224-0760,Industrial electric motor designed for manufacturing applications.,5062.58,76,3.2,480,6.06,451.94,Aluminum,Italy,6,catalog_11.pdf,0.86,Needs Review
PROD-00762,Industrial Pump Model 1761,Industrial Pump,Siemens,SIE-453-0761,Industrial industrial pump designed for manufacturing applications.,2556.6,385,4.1,480,217.35,1237.12,Cast Iron,South Korea,18,catalog_12.pdf,0.74,Verified
PROD-00763,Welding Machine Model 1762,Welding Machine,WEG,WEG-372-0762,Industrial welding machine designed for manufacturing applications.,10409.77,34,4.8,230,138.76,1337.3,Cast Iron,Germany,6,catalog_13.pdf,0.86,Needs Review
PROD-00764,Industrial Fan Model 1763,Industrial Fan,Honeywell,HON-718-0763,Industrial industrial fan designed for manufacturing applications.,4292.58,176,3.6,220,152.38,325.45,Cast Iron,Japan,12,catalog_14.pdf,0.89,Verified
PROD-00765,Welding Machine Model 1764,Welding Machine,Bosch Rexroth,BOS-910-0764,Industrial welding machine designed for manufacturing applications.,5739.1,313,3.7,220,231.78,1646.17,Carbon Steel,South Korea,36,catalog_15.pdf,0.81,Verified
PROD-00766,Industrial Fan Model 1765,Industrial Fan,Crompton,CRO-344-0765,Industrial industrial fan designed for manufacturing applications.,8109.48,398,3.2,380,166.45,1352.56,Aluminum,USA,12,catalog_16.pdf,0.84,Verified
PROD-00767,Industrial Fan Model 1766,Industrial Fan,Siemens,SIE-947-0766,Industrial industrial fan designed for manufacturing applications.,6669.86,347,3.8,480,172.87,1680.21,Aluminum,China,24,catalog_17.pdf,0.95,Needs Review
PROD-00768,Gearbox Model 1767,Gearbox,WEG,WEG-549-0767,Industrial gearbox designed for manufacturing applications.,2417.88,440,3.1,230,196.85,572.1,Aluminum,Japan,12,catalog_18.pdf,0.73,Needs Review
PROD-00769,Conveyor System Model 1768,Conveyor System,Crompton,CRO-346-0768,Industrial conveyor system designed for manufacturing applications.,2475.43,181,4.8,415,29.53,1690.92,Stainless Steel,Germany,18,catalog_19.pdf,0.93,Needs Review
PROD-00770,Industrial Pump Model 1769,Industrial Pump,Honeywell,HON-619-0769,Industrial industrial pump designed for manufacturing applications.,5032.92,143,4.3,220,90.36,664.59,Stainless Steel,South Korea,18,catalog_20.pdf,0.75,Needs Review
PROD-00771,Welding Machine Model 1770,Welding Machine,Honeywell,HON-240-0770,Industrial welding machine designed for manufacturing applications.,1501.34,198,5.0,400,242.07,99.04,Alloy Steel,India,18,catalog_21.pdf,0.71,Verified
PROD-00772,Generator Model 1771,Generator,Rockwell Automation,ROC-461-0771,Industrial generator designed for manufacturing applications.,15754.81,190,4.8,110,230.77,1373.82,Stainless Steel,Japan,6,catalog_22.pdf,0.75,Verified
PROD-00773,Industrial Pump Model 1772,Industrial Pump,WEG,WEG-107-0772,Industrial industrial pump designed for manufacturing applications.,7361.34,222,3.9,110,221.08,1266.91,Cast Iron,Germany,18,catalog_23.pdf,0.92,Verified
PROD-00774,Conveyor System Model 1773,Conveyor System,Siemens,SIE-577-0773,Industrial conveyor system designed for manufacturing applications.,7173.71,168,4.0,440,113.3,1077.04,Cast Iron,South Korea,12,catalog_24.pdf,0.82,Verified
PROD-00775,Industrial Pump Model 1774,Industrial Pump,Bosch Rexroth,BOS-451-0774,Industrial industrial pump designed for manufacturing applications.,8466.96,165,3.4,480,214.37,882.83,Cast Iron,Switzerland,36,catalog_25.pdf,0.95,Verified
PROD-00776,Air Compressor Model 1775,Air Compressor,Honeywell,HON-594-0775,Industrial air compressor designed for manufacturing applications.,16654.21,435,3.9,230,12.57,59.83,Cast Iron,South Korea,18,catalog_01.pdf,0.85,Needs Review
PROD-00777,Generator Model 1776,Generator,Bosch Rexroth,BOS-705-0776,Industrial generator designed for manufacturing applications.,21798.19,17,4.8,415,37.56,1125.03,Alloy Steel,USA,12,catalog_02.pdf,0.71,Needs Review
PROD-00778,Conveyor System Model 1777,Conveyor System,Honeywell,HON-932-0777,Industrial conveyor system designed for manufacturing applications.,19037.4,300,3.1,380,103.78,751.47,Cast Iron,South Korea,6,catalog_03.pdf,0.91,Verified
PROD-00779,Gearbox Model 1778,Gearbox,Siemens,SIE-526-0778,Industrial gearbox designed for manufacturing applications.,18256.35,93,4.7,400,121.11,1009.26,Carbon Steel,India,6,catalog_04.pdf,0.73,Verified
PROD-00780,Welding Machine Model 1779,Welding Machine,Crompton,CRO-138-0779,Industrial welding machine designed for manufacturing applications.,12238.68,328,3.7,230,66.25,773.92,Carbon Steel,South Korea,36,catalog_05.pdf,0.93,Verified
PROD-00781,Control Panel Model 1780,Control Panel,Schneider Electric,SCH-692-0780,Industrial control panel designed for manufacturing applications.,17421.69,46,4.8,440,89.44,1738.97,Carbon Steel,Italy,36,catalog_06.pdf,0.75,Needs Review
PROD-00782,Conveyor System Model 1781,Conveyor System,Crompton,CRO-286-0781,Industrial conveyor system designed for manufacturing applications.,13930.87,407,4.9,110,41.11,1088.19,Stainless Steel,Germany,12,catalog_07.pdf,0.8,Verified
PROD-00783,Electric Motor Model 1782,Electric Motor,Honeywell,HON-695-0782,Industrial electric motor designed for manufacturing applications.,5602.2,214,4.3,230,122.54,1349.13,Aluminum,Switzerland,36,catalog_08.pdf,0.92,Needs Review
PROD-00784,Welding Machine Model 1783,Welding Machine,Atlas Copco,ATL-699-0783,Industrial welding machine designed for manufacturing applications.,5412.56,233,4.3,400,198.56,1685.55,Alloy Steel,Italy,36,catalog_09.pdf,0.98,Needs Review
PROD-00785,Conveyor System Model 1784,Conveyor System,Schneider Electric,SCH-853-0784,Industrial conveyor system designed for manufacturing applications.,7585.7,354,3.9,415,165.51,1065.7,Carbon Steel,South Korea,6,catalog_10.pdf,0.81,Verified
PROD-00786,Air Compressor Model 1785,Air Compressor,Schneider Electric,SCH-953-0785,Industrial air compressor designed for manufacturing applications.,22792.37,279,4.7,480,27.39,23.69,Carbon Steel,India,12,catalog_11.pdf,0.94,Verified
PROD-00787,Control Panel Model 1786,Control Panel,Bosch Rexroth,BOS-192-0786,Industrial control panel designed for manufacturing applications.,13798.52,446,4.9,415,122.15,63.66,Cast Iron,Germany,36,catalog_12.pdf,0.76,Verified
PROD-00788,Air Compressor Model 1787,Air Compressor,WEG,WEG-185-0787,Industrial air compressor designed for manufacturing applications.,18414.16,283,4.6,220,174.56,1264.8,Carbon Steel,Germany,12,catalog_13.pdf,0.93,Needs Review
PROD-00789,Control Panel Model 1788,Control Panel,Bosch Rexroth,BOS-143-0788,Industrial control panel designed for manufacturing applications.,8827.33,255,4.2,400,132.71,503.8,Cast Iron,South Korea,18,catalog_14.pdf,0.89,Verified
PROD-00790,Electric Motor Model 1789,Electric Motor,Bosch Rexroth,BOS-236-0789,Industrial electric motor designed for manufacturing applications.,10340.97,314,4.2,440,98.22,1043.72,Cast Iron,India,6,catalog_15.pdf,0.76,Needs Review
PROD-00791,Welding Machine Model 1790,Welding Machine,Atlas Copco,ATL-520-0790,Industrial welding machine designed for manufacturing applications.,3357.75,212,4.7,220,155.67,365.69,Aluminum,USA,6,catalog_16.pdf,0.79,Verified
PROD-00792,Gearbox Model 1791,Gearbox,Crompton,CRO-173-0791,Industrial gearbox designed for manufacturing applications.,4489.55,325,4.1,220,242.18,487.91,Stainless Steel,Switzerland,6,catalog_17.pdf,0.74,Needs Review
PROD-00793,Air Compressor Model 1792,Air Compressor,Crompton,CRO-647-0792,Industrial air compressor designed for manufacturing applications.,20727.07,144,4.6,220,24.18,909.34,Cast Iron,Germany,24,catalog_18.pdf,0.81,Verified
PROD-00794,Air Compressor Model 1793,Air Compressor,Kirloskar,KIR-712-0793,Industrial air compressor designed for manufacturing applications.,14724.76,284,4.0,230,97.81,1756.07,Cast Iron,Switzerland,12,catalog_19.pdf,0.76,Verified
PROD-00795,Industrial Fan Model 1794,Industrial Fan,Honeywell,HON-611-0794,Industrial industrial fan designed for manufacturing applications.,8603.93,38,3.1,440,101.95,1110.05,Aluminum,India,18,catalog_20.pdf,0.89,Needs Review
PROD-00796,Control Panel Model 1795,Control Panel,Atlas Copco,ATL-255-0795,Industrial control panel designed for manufacturing applications.,20120.57,313,3.8,110,144.45,1685.19,Cast Iron,Japan,36,catalog_21.pdf,0.99,Needs Review
PROD-00797,Hydraulic Valve Model 1796,Hydraulic Valve,Kirloskar,KIR-354-0796,Industrial hydraulic valve designed for manufacturing applications.,6351.37,396,3.9,415,38.47,1726.96,Alloy Steel,Italy,18,catalog_22.pdf,0.7,Needs Review
PROD-00798,Welding Machine Model 1797,Welding Machine,Siemens,SIE-270-0797,Industrial welding machine designed for manufacturing applications.,24406.81,22,3.3,480,44.57,376.18,Stainless Steel,Germany,12,catalog_23.pdf,0.86,Verified
PROD-00799,Control Panel Model 1798,Control Panel,Honeywell,HON-827-0798,Industrial control panel designed for manufacturing applications.,8784.24,61,3.2,230,71.7,561.53,Alloy Steel,Japan,6,catalog_24.pdf,0.87,Needs Review
PROD-00800,Industrial Fan Model 1799,Industrial Fan,Honeywell,HON-269-0799,Industrial industrial fan designed for manufacturing applications.,8598.45,116,4.1,110,238.99,1386.45,Carbon Steel,Germany,24,catalog_25.pdf,0.97,Needs Review
PROD-00801,Industrial Pump Model 1800,Industrial Pump,Rockwell Automation,ROC-863-0800,Industrial industrial pump designed for manufacturing applications.,7969.82,9,3.2,415,183.66,1560.44,Stainless Steel,USA,12,catalog_01.pdf,0.85,Verified
PROD-00802,Control Panel Model 1801,Control Panel,Rockwell Automation,ROC-971-0801,Industrial control panel designed for manufacturing applications.,3272.26,414,3.6,480,165.59,935.57,Carbon Steel,South Korea,12,catalog_02.pdf,0.86,Needs Review
PROD-00803,Gearbox Model 1802,Gearbox,ABB,ABB-421-0802,Industrial gearbox designed for manufacturing applications.,3000.64,418,4.5,440,204.33,1787.82,Cast Iron,India,36,catalog_03.pdf,0.84,Verified
PROD-00804,Welding Machine Model 1803,Welding Machine,ABB,ABB-666-0803,Industrial welding machine designed for manufacturing applications.,16290.6,186,4.9,480,32.33,22.81,Aluminum,Germany,18,catalog_04.pdf,0.78,Needs Review
PROD-00805,Industrial Fan Model 1804,Industrial Fan,Bosch Rexroth,BOS-555-0804,Industrial industrial fan designed for manufacturing applications.,21909.17,17,4.4,440,214.9,540.67,Alloy Steel,India,18,catalog_05.pdf,0.72,Verified
PROD-00806,Industrial Pump Model 1805,Industrial Pump,Siemens,SIE-702-0805,Industrial industrial pump designed for manufacturing applications.,19815.38,343,5.0,400,148.91,1122.44,Carbon Steel,China,36,catalog_06.pdf,0.82,Needs Review
PROD-00807,Generator Model 1806,Generator,Schneider Electric,SCH-889-0806,Industrial generator designed for manufacturing applications.,3742.41,289,4.4,480,84.16,845.78,Cast Iron,Germany,24,catalog_07.pdf,0.72,Verified
PROD-00808,Industrial Fan Model 1807,Industrial Fan,Schneider Electric,SCH-712-0807,Industrial industrial fan designed for manufacturing applications.,13753.16,263,3.6,415,204.06,211.65,Alloy Steel,USA,6,catalog_08.pdf,0.86,Verified
PROD-00809,Generator Model 1808,Generator,Rockwell Automation,ROC-254-0808,Industrial generator designed for manufacturing applications.,2863.39,94,4.3,415,200.74,663.28,Alloy Steel,USA,6,catalog_09.pdf,0.79,Verified
PROD-00810,Welding Machine Model 1809,Welding Machine,Rockwell Automation,ROC-988-0809,Industrial welding machine designed for manufacturing applications.,1371.04,108,4.4,440,211.5,47.75,Carbon Steel,South Korea,24,catalog_10.pdf,0.85,Verified
PROD-00811,Air Compressor Model 1810,Air Compressor,Rockwell Automation,ROC-448-0810,Industrial air compressor designed for manufacturing applications.,16495.55,383,3.7,415,29.32,1157.66,Cast Iron,South Korea,36,catalog_11.pdf,0.74,Verified
PROD-00812,Industrial Fan Model 1811,Industrial Fan,Atlas Copco,ATL-550-0811,Industrial industrial fan designed for manufacturing applications.,13495.02,190,3.0,380,242.36,1607.15,Aluminum,Japan,12,catalog_12.pdf,0.97,Verified
PROD-00813,Electric Motor Model 1812,Electric Motor,WEG,WEG-975-0812,Industrial electric motor designed for manufacturing applications.,2280.09,254,4.4,400,239.93,1593.0,Carbon Steel,USA,18,catalog_13.pdf,0.96,Needs Review
PROD-00814,Generator Model 1813,Generator,ABB,ABB-752-0813,Industrial generator designed for manufacturing applications.,1114.75,259,3.0,230,89.69,1259.78,Alloy Steel,India,12,catalog_14.pdf,0.76,Needs Review
PROD-00815,Gearbox Model 1814,Gearbox,Atlas Copco,ATL-272-0814,Industrial gearbox designed for manufacturing applications.,24746.47,80,4.3,480,16.94,839.45,Alloy Steel,China,18,catalog_15.pdf,0.8,Needs Review
PROD-00816,Electric Motor Model 1815,Electric Motor,Crompton,CRO-109-0815,Industrial electric motor designed for manufacturing applications.,993.03,390,3.3,230,42.18,922.63,Stainless Steel,Switzerland,12,catalog_16.pdf,0.88,Needs Review
PROD-00817,Conveyor System Model 1816,Conveyor System,Schneider Electric,SCH-839-0816,Industrial conveyor system designed for manufacturing applications.,11252.07,463,4.1,110,248.21,248.18,Cast Iron,USA,36,catalog_17.pdf,0.73,Verified
PROD-00818,Conveyor System Model 1817,Conveyor System,Honeywell,HON-364-0817,Industrial conveyor system designed for manufacturing applications.,12739.32,112,4.0,230,140.97,615.15,Stainless Steel,Germany,36,catalog_18.pdf,0.8,Verified
PROD-00819,Industrial Pump Model 1818,Industrial Pump,ABB,ABB-537-0818,Industrial industrial pump designed for manufacturing applications.,3152.68,160,3.0,220,89.48,339.54,Aluminum,Switzerland,24,catalog_19.pdf,0.77,Verified
